"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jan 21 19:44:20 UTC 2024","Sun Jan 21 19:47:47 UTC 2024","207493","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096503 | Validate Bodies should get listed as per their order of implementation (as per timestamp) | Prakash Sutar","3D096503 | Validate Bodies should get listed as per their order of implementation (as per timestamp) | Prakash Sutar",""
"failed","Sun Jan 21 21:46:03 UTC 2024","Sun Jan 21 21:48:07 UTC 2024","123455","","Project Details Page Preview","","Project Details Page Preview","Z000701 | Verify Editing the description of a file in a project updates the preview panel description | Suba Gopalakrishnan","Z000701 | Verify Editing the description of a file in a project updates the preview panel description | Suba Gopalakrishnan",""
"passed","Sun Jan 21 21:57:24 UTC 2024","Sun Jan 21 21:58:43 UTC 2024","78793","","Kanban View for Project","","Kanban View for Project","Z015009 | Verify delete event for kanban view. | Prakash Sutar","Z015009 | Verify delete event for kanban view. | Prakash Sutar",""
"passed","Sun Jan 21 19:54:47 UTC 2024","Sun Jan 21 19:56:20 UTC 2024","92118","","Part Navigator History mode command tests","","Part Navigator History mode command tests","3D096508 | User should be able to delete extrude feature from model history. | Pratik Deshpande","3D096508 | User should be able to delete extrude feature from model history. | Pratik Deshpande",""
"passed","Sun Jan 21 20:54:34 UTC 2024","Sun Jan 21 20:57:31 UTC 2024","177087","","Revise command tests","","Revise command tests","3D007559 | Validate revision history information like file revision / created by of master file and revised file with file name sequence also checks selected file is highlighted | Pratik Deshpande","3D007559 | Validate revision history information like file revision / created by of master file and revised file with file name sequence also checks selected file is highlighted | Pratik Deshpande",""
"passed","Sun Jan 21 20:29:59 UTC 2024","Sun Jan 21 20:33:58 UTC 2024","238818","","Revise command tests","","Revise command tests","3D007552 | Validate multiple number of revision with alphabetic indications scheme. | Pratik Deshpande","3D007552 | Validate multiple number of revision with alphabetic indications scheme. | Pratik Deshpande",""
"passed","Sun Jan 21 22:40:53 UTC 2024","Sun Jan 21 22:42:29 UTC 2024","95912","","Place Component tests","","Place Component tests","3DA015013 | Validate atlas error message in case the user tries to open the part as a component of itself. | Prakash Sutar","3DA015013 | Validate atlas error message in case the user tries to open the part as a component of itself. | Prakash Sutar",""
"passed","Sun Jan 21 19:14:55 UTC 2024","Sun Jan 21 19:16:42 UTC 2024","107332","","Intersect command tests","","Intersect command tests","3D051504 | Perform Intersect one target multi tools | Anuja Patil","3D051504 | Perform Intersect one target multi tools | Anuja Patil",""
"passed","Sun Jan 21 18:49:18 UTC 2024","Sun Jan 21 18:52:24 UTC 2024","185469","","Save command tests","","Save command tests","3D005004 | Preserve source file feature - save for Jt file  | Varsha Chaudhari","3D005004 | Preserve source file feature - save for Jt file  | Varsha Chaudhari",""
"passed","Sun Jan 21 19:34:24 UTC 2024","Sun Jan 21 19:36:02 UTC 2024","98111","","Create Tab command tests","","Create Tab command tests","3DH000005 | Validate Error message for incomplete sketch. | Prajakta Patil","3DH000005 | Validate Error message for incomplete sketch. | Prajakta Patil",""
"passed","Sun Jan 21 19:38:26 UTC 2024","Sun Jan 21 19:40:04 UTC 2024","97735","","Mirror command tests","","Mirror command tests","3D060009 | Validate Mirror for single face about XY plane | Varsha Chaudhari","3D060009 | Validate Mirror for single face about XY plane | Varsha Chaudhari",""
"broken","Sun Jan 21 22:02:02 UTC 2024","Sun Jan 21 22:04:40 UTC 2024","158156","","Shop Operations ","","Shop Operations ","Z020102 | User able to navigate to Shop Operations from 3D Author page | Anuja Patil","Z020102 | User able to navigate to Shop Operations from 3D Author page | Anuja Patil",""
"broken","Sun Jan 21 19:57:00 UTC 2024","Sun Jan 21 19:58:41 UTC 2024","101597","","Resize Blend command tests","","Resize Blend command tests","3D042506 | Validate error msg for Resize blend with multiple face selection | Sanjana Marta","3D042506 | Validate error msg for Resize blend with multiple face selection | Sanjana Marta",""
"passed","Sun Jan 21 18:46:13 UTC 2024","Sun Jan 21 18:47:41 UTC 2024","88038","","Replace Command tests","","Replace Command tests","3D055008 | Error Scenario 4 - Replacement faces are not edge connected  | Varsha Chaudhari","3D055008 | Error Scenario 4 - Replacement faces are not edge connected  | Varsha Chaudhari",""
"passed","Sun Jan 21 20:17:20 UTC 2024","Sun Jan 21 20:19:22 UTC 2024","121137","","Edit Dimension tests","","Edit Dimension tests","3D077509 | ME-221027 - 3D Author: 'An origin object must be selected' error attempting to edit a Rapid dim - This will cover the Edit Dimension between hole and edge. | Prajakta Patil","3D077509 | ME-221027 - 3D Author: 'An origin object must be selected' error attempting to edit a Rapid dim - This will cover the Edit Dimension between hole and edge. | Prajakta Patil",""
"failed","Sun Jan 21 19:32:36 UTC 2024","Sun Jan 21 19:35:27 UTC 2024","170513","","create Flange command tests","","create Flange command tests","3DH002001 | Create Flange Validation Of Dialog | Mangesh Nikam","3DH002001 | Create Flange Validation Of Dialog | Mangesh Nikam",""
"passed","Sun Jan 21 19:45:14 UTC 2024","Sun Jan 21 19:47:21 UTC 2024","126252","","Part Navigator History free mode command tests","","Part Navigator History free mode command tests","3D095005 | Verify History free mode - Entry in part navigator - delete command | Varsha chaudhari","3D095005 | Verify History free mode - Entry in part navigator - delete command | Varsha chaudhari",""
"passed","Sun Jan 21 20:28:37 UTC 2024","Sun Jan 21 20:30:45 UTC 2024","127310","","Appearence library tests","","Appearence library tests","3D135002 | Validate color is applied to multiple bodies | Tanush Mane","3D135002 | Validate color is applied to multiple bodies | Tanush Mane",""
"passed","Sun Jan 21 22:21:44 UTC 2024","Sun Jan 21 22:23:57 UTC 2024","132632","","Assembly constraints tests","","Assembly constraints tests","3DA030001 | Verify Fix constraint Command | Prajakta Patil","3DA030001 | Verify Fix constraint Command | Prajakta Patil",""
"passed","Sun Jan 21 19:27:55 UTC 2024","Sun Jan 21 19:29:37 UTC 2024","101612","","Mirror command tests","","Mirror command tests","3D060003 | Validate Mirror for multiple body about XY plane | Varsha Chaudhari","3D060003 | Validate Mirror for multiple body about XY plane | Varsha Chaudhari",""
"passed","Sun Jan 21 19:36:02 UTC 2024","Sun Jan 21 19:37:39 UTC 2024","97119","","Create Tab command tests","","Create Tab command tests","3DH000006 | Remember the values in Tab cmd | Sanjana Marta","3DH000006 | Remember the values in Tab cmd | Sanjana Marta",""
"broken","Sun Jan 21 21:53:03 UTC 2024","Sun Jan 21 21:56:51 UTC 2024","228164","","Check where used tab in ppc","","Check where used tab in ppc","Z000402 | WhereUse Result Should Display inside the folder | Akanksha Rani","Z000402 | WhereUse Result Should Display inside the folder | Akanksha Rani",""
"passed","Sun Jan 21 18:43:39 UTC 2024","Sun Jan 21 18:44:43 UTC 2024","64615","","Inquire command tests","","Inquire command tests","3D086506 | To verify Inquire command for Spherical | Abhishek Benni","3D086506 | To verify Inquire command for Spherical | Abhishek Benni",""
"failed","Sun Jan 21 20:30:35 UTC 2024","Sun Jan 21 20:31:33 UTC 2024","58073","","Create Dimension tests","","Create Dimension tests","3D075015 | Verify The angular PMI dimension is placed between two adjacent planes.   | Snehal Atre","3D075015 | Verify The angular PMI dimension is placed between two adjacent planes.   | Snehal Atre",""
"passed","Sun Jan 21 20:27:07 UTC 2024","Sun Jan 21 20:28:39 UTC 2024","92161","","Create Enclose command tests","","Create Enclose command tests","3D070006 | Validate Enclose with block - Multi Body | Prasen Rokade","3D070006 | Validate Enclose with block - Multi Body | Prasen Rokade",""
"passed","Sun Jan 21 22:41:36 UTC 2024","Sun Jan 21 22:43:35 UTC 2024","118825","","Assembly constraints tests","","Assembly constraints tests","3DA030010 | Validate the workflow-1st Object de-selection/re-selection for Distance. | Prajakta Patil","3DA030010 | Validate the workflow-1st Object de-selection/re-selection for Distance. | Prajakta Patil",""
"passed","Sun Jan 21 19:29:12 UTC 2024","Sun Jan 21 19:31:02 UTC 2024","109338","","Create Tab command tests","","Create Tab command tests","3DH000002 | ME-332405 - Create Tab with deafault values Validation | Samiksha Baral","3DH000002 | ME-332405 - Create Tab with deafault values Validation | Samiksha Baral",""
"passed","Sun Jan 21 19:29:47 UTC 2024","Sun Jan 21 19:31:50 UTC 2024","123084","","Sketch command tests","","Sketch command tests","3D015003 | Validate sketch mode | Prasen Rokade","3D015003 | Validate sketch mode | Prasen Rokade",""
"broken","Sun Jan 21 18:46:57 UTC 2024","Sun Jan 21 18:58:29 UTC 2024","691883","","SaveAs command tests","","SaveAs command tests","3D006254 | Preserve source file feature - save As for x_t file  | Varsha Chaudhari","3D006254 | Preserve source file feature - save As for x_t file  | Varsha Chaudhari",""
"passed","Sun Jan 21 20:38:05 UTC 2024","Sun Jan 21 20:39:52 UTC 2024","106976","","Appearence library tests","","Appearence library tests","3D135006 | Validate colors applied on part is displayed in 'In Use' tab and Validate color can be applied from 'In Use' tab | Tanush Mane","3D135006 | Validate colors applied on part is displayed in 'In Use' tab and Validate color can be applied from 'In Use' tab | Tanush Mane",""
"broken","Sun Jan 21 19:26:39 UTC 2024","Sun Jan 21 19:29:20 UTC 2024","161554","","MBD Navigator command tests","","MBD Navigator command tests","3D105006 | Verify User Defined options | Abhijeet Sabale","3D105006 | Verify User Defined options | Abhijeet Sabale",""
"passed","Sun Jan 21 19:46:42 UTC 2024","Sun Jan 21 19:48:09 UTC 2024","87280","","Part Navigator Supress, Unsupress & Delete tests","","Part Navigator Supress, Unsupress & Delete tests","3D097004 | Validate Unsuppress icon should be displayed for feature with tooltip and feature should be suppressed from grapic area also dotted square should be displayed for feature and should gets grayed. | Pratik Deshpande","3D097004 | Validate Unsuppress icon should be displayed for feature with tooltip and feature should be suppressed from grapic area also dotted square should be displayed for feature and should gets grayed. | Pratik Deshpande",""
"passed","Sun Jan 21 19:16:42 UTC 2024","Sun Jan 21 19:18:13 UTC 2024","91586","","Intersect command tests","","Intersect command tests","3D051505 | Verify close intersect command with Esc key | Anuja Patil","3D051505 | Verify close intersect command with Esc key | Anuja Patil",""
"passed","Sun Jan 21 19:42:02 UTC 2024","Sun Jan 21 19:43:46 UTC 2024","103300","","Mirror command tests","","Mirror command tests","3D060011 | Validate Mirror for multiple faces about XZ plane | Varsha Chaudhari","3D060011 | Validate Mirror for multiple faces about XZ plane | Varsha Chaudhari",""
"passed","Sun Jan 21 22:38:42 UTC 2024","Sun Jan 21 22:40:53 UTC 2024","130338","","Place Component tests","","Place Component tests","3DA015012 | Validate atlas error message in case of cyclic dependency. | Prakash Sutar","3DA015012 | Validate atlas error message in case of cyclic dependency. | Prakash Sutar",""
"passed","Sun Jan 21 22:08:33 UTC 2024","Sun Jan 21 22:09:41 UTC 2024","67872","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000237 | User able to navigate to Zel X Home page without saving the edited XT file | Suba Gopalakrishnan","Z000237 | User able to navigate to Zel X Home page without saving the edited XT file | Suba Gopalakrishnan",""
"passed","Sun Jan 21 19:18:10 UTC 2024","Sun Jan 21 19:20:02 UTC 2024","112055","","Place Library shape Tests","","Place Library shape Tests","3D110012 | Validate that 15 files are displayed under recent tab. | Prakash Sutar","3D110012 | Validate that 15 files are displayed under recent tab. | Prakash Sutar",""
"passed","Sun Jan 21 21:48:25 UTC 2024","Sun Jan 21 21:49:58 UTC 2024","92984","","Design Revision Command","","Design Revision Command","Z000301 | Verify the wait cursor when design revision is in progeess and verifed the success message, also verify escape button workflow. | Abhishek Benni","Z000301 | Verify the wait cursor when design revision is in progeess and verifed the success message, also verify escape button workflow. | Abhishek Benni",""
"broken","Sun Jan 21 18:52:43 UTC 2024","Sun Jan 21 18:55:44 UTC 2024","181577","","Coaxial Command tests","","Coaxial Command tests","3D057646 | Error Scenario - coaxial command | Sanjana Marta","3D057646 | Error Scenario - coaxial command | Sanjana Marta",""
"passed","Sun Jan 21 19:21:32 UTC 2024","Sun Jan 21 19:23:35 UTC 2024","122544","","Intersect command tests","","Intersect command tests","3D051508 | Perform Intersect keep tool | Abhishek Benni","3D051508 | Perform Intersect keep tool | Abhishek Benni",""
"passed","Sun Jan 21 22:09:41 UTC 2024","Sun Jan 21 22:10:51 UTC 2024","70769","","Navigation to ZelX Pages PRT files","","Navigation to ZelX Pages PRT files","Z000238 | User able to navigate to Zel X taskboard page without saving the edited XT file | Suba Gopalakrishnan","Z000238 | User able to navigate to Zel X taskboard page without saving the edited XT file | Suba Gopalakrishnan",""
